GISJOIN,YEAR,ANRCA,RES_ONLYA,TRUSTA,AIANHHA,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CDA,C_CITYA,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,ANPSADPI,ET2001,ET2002,ET2003,ET2004,ET2005,ET2006,ET2007,ET2008,ET2009,ET2010,ESN001,ESN002,ES1001,ES1002,ETQ001,ETQ002,ETQ003,ETQ004,ETQ005,ETQ006
"G130215000192","1990",,,,,,,"2","0019",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",521,7,4,4,0,4,0,0,0,0,336,38,138,198,9,10,10,2,0,7
"G130215000201","1990",,,,,,,"1","0020",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",66,1902,0,9,1,1,5,0,0,5,702,41,511,191,27,6,4,1,0,3
"G130215000202","1990",,,,,,,"2","0020",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",7,1237,1,0,1,1,11,0,0,2,464,31,268,196,20,2,5,1,0,3
"G130215000211","1990",,,,,,,"1","0021",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",945,32,3,0,0,12,0,0,0,9,389,19,285,104,10,3,3,0,0,3
"G130215000212","1990",,,,,,,"2","0021",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",1132,221,5,15,0,11,1,0,0,17,601,48,383,218,27,4,3,1,0,13
"G130215000221","1990",,,,,,,"1","0022",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",137,1107,0,2,0,0,3,0,0,4,448,27,324,124,4,12,11,0,0,0
"G130215000222","1990",,,,,,,"2","0022",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",58,811,2,3,0,0,7,0,0,0,328,29,171,157,23,0,0,1,0,5
"G130215000223","1990",,,,,,,"3","0022",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",88,764,0,0,0,1,1,0,0,0,304,18,144,160,14,1,1,0,0,2
"G130215000224","1990",,,,,,,"4","0022",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",17,644,1,1,0,0,0,0,0,0,261,8,175,86,4,1,1,0,0,2
"G130215000231","1990",,,,,,,"1","0023",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",932,801,1,12,0,12,0,0,1,2,805,73,288,517,53,6,5,1,4,4
"G130215000241","1990",,,,,,,"1","0024",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",132,1671,1,1,0,0,0,0,0,5,722,72,102,620,66,2,3,1,0,0
"G130215000251","1990",,,,,,,"1","0025",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",215,626,9,0,0,4,4,3,1,1,20,3,1,19,0,0,1,0,0,2
"G130215000252","1990",,,,,,,"2","0025",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",2,204,0,0,0,0,0,0,0,0,100,16,6,94,10,1,2,0,0,3
"G130215000253","1990",,,,,,,"3","0025",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",6,659,0,0,0,0,2,0,5,0,262,15,14,248,15,0,0,0,0,0
"G130215000254","1990",,,,,,,"4","0025",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",13,193,0,0,0,0,1,0,0,0,82,24,11,71,14,2,5,0,0,3
"G130215000255","1990",,,,,,,"5","0025",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 5",103,720,1,0,1,0,3,0,0,1,421,33,30,391,27,1,0,1,0,4
"G130215000259","1990",,,,,,,"9","0025",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G130215000261","1990",,,,,,,"1","0026",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",143,125,3,1,0,4,0,0,0,9,161,57,33,128,41,13,1,1,0,1
"G130215000262","1990",,,,,,,"2","0026",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",229,111,2,10,0,6,0,0,0,2,203,36,46,157,11,19,3,0,0,3
"G130215000271","1990",,,,,,,"1","0027",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",0,7,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0
"G130215000272","1990",,,,,,,"2","0027",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",0,44,0,0,0,0,0,0,0,0,22,8,1,21,8,0,0,0,0,0
"G130215000273","1990",,,,,,,"3","0027",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",8,584,0,1,0,0,2,0,0,0,190,22,1,189,22,0,0,0,0,0
"G130215000274","1990",,,,,,,"4","0027",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",6,322,0,0,0,0,1,0,0,0,129,18,29,100,14,2,0,0,0,2
"G130215000275","1990",,,,,,,"5","0027",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 5",127,261,0,0,0,2,3,0,0,0,171,21,83,88,20,1,0,0,0,0
"G130215000276","1990",,,,,,,"6","0027",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 6",10,264,0,0,0,0,0,0,0,0,108,12,47,61,7,1,3,0,0,1
"G130215000279","1990",,,,,,,"9","0027",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 9",51,375,1,4,0,0,0,0,0,0,151,18,49,102,13,1,2,0,0,2
"G130215000281","1990",,,,,,,"1","0028",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",2,322,0,0,0,0,1,0,0,0,152,19,55,97,5,0,3,0,0,11
"G130215000282","1990",,,,,,,"2","0028",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",7,346,0,0,0,0,0,0,0,1,147,30,73,74,19,1,1,0,0,9
"G130215000283","1990",,,,,,,"3","0028",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",18,1071,0,2,1,0,9,0,1,4,446,40,93,353,28,2,0,1,0,9
"G130215000284","1990",,,,,,,"4","0028",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",2,175,0,0,0,0,6,0,0,0,95,9,31,64,5,1,1,0,0,2
"G130215000285","1990",,,,,,,"5","0028",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 5",5,278,0,0,0,0,0,0,0,0,130,20,51,79,13,0,2,1,0,4
"G130215000286","1990",,,,,,,"6","0028",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 6",6,261,1,0,0,0,3,0,0,0,109,8,29,80,4,1,0,0,0,3
"G130215000287","1990",,,,,,,"7","0028",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 7",0,272,0,0,0,0,4,0,0,0,134,21,38,96,15,0,1,0,0,5
"G130215000288","1990",,,,,,,"8","0028",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 8",0,250,0,0,0,0,1,0,0,0,106,36,26,80,25,0,0,0,0,11
"G13021500029011","1990",,,,,,,"1","002901",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",477,548,6,6,0,11,0,0,0,3,372,34,196,176,26,2,2,0,0,4
"G13021500029012","1990",,,,,,,"2","002901",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",912,1542,9,66,1,33,22,3,5,47,1059,77,353,706,47,5,5,3,0,17
"G13021500029021","1990",,,,,,,"1","002902",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",1961,2151,21,62,2,98,28,1,2,98,1716,215,837,879,175,16,10,5,0,9
"G130215000301","1990",,,,,,,"1","0030",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",153,708,2,3,1,4,3,0,0,0,310,33,118,192,27,1,1,0,0,4
"G130215000302","1990",,,,,,,"2","0030",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",102,555,0,1,0,4,4,0,0,0,252,22,121,131,15,0,1,0,0,6
"G130215000303","1990",,,,,,,"3","0030",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",79,486,1,1,0,0,0,0,0,0,225,46,53,172,26,2,1,0,0,17
"G130215000304","1990",,,,,,,"4","0030",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",79,660,0,0,0,1,9,0,0,0,312,48,106,206,40,4,1,0,0,3
"G130215000311","1990",,,,,,,"1","0031",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",613,146,10,71,7,50,0,0,0,14,328,5,269,59,1,1,2,0,0,1
"G130215000312","1990",,,,,,,"2","0031",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",453,123,1,46,0,28,0,0,0,15,258,5,203,55,5,0,0,0,0,0
"G130215000313","1990",,,,,,,"3","0031",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",383,178,0,20,3,6,6,0,0,8,237,13,140,97,1,2,3,0,0,7
"G130215000314","1990",,,,,,,"4","0031",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",508,169,2,52,0,30,4,0,0,17,276,9,189,87,1,3,1,1,0,3
"G130215000315","1990",,,,,,,"5","0031",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 5",457,185,5,37,0,26,2,2,0,34,263,8,207,56,1,6,0,0,0,1
"G130215000319","1990",,,,,,,"9","0031",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 9",1092,460,12,77,10,37,17,1,1,41,710,45,324,386,28,5,0,0,0,12
"G130215000321","1990",,,,,,,"1","0032",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",184,628,1,3,0,7,2,0,0,12,373,79,38,335,62,1,0,0,0,16
"G130215000322","1990",,,,,,,"2","0032",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",101,962,0,1,5,9,14,0,0,1,443,44,26,417,33,0,1,1,0,9
"G130215000323","1990",,,,,,,"3","0032",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",72,1017,0,2,1,1,3,0,1,4,379,30,17,362,29,0,0,1,0,0
"G130215000324","1990",,,,,,,"4","0032",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",85,270,0,7,0,1,2,0,0,0,123,23,64,59,15,1,0,1,0,6
"G130215000325","1990",,,,,,,"5","0032",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 5",148,462,0,5,1,0,0,0,0,4,220,72,61,159,66,2,0,0,0,4
"G130215000329","1990",,,,,,,"9","0032",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G130215000331","1990",,,,,,,"1","0033",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",303,1350,1,31,3,28,22,0,4,17,624,107,283,341,88,9,0,3,0,7
"G130215000332","1990",,,,,,,"2","0033",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",276,300,5,8,3,11,0,0,0,12,224,18,131,93,16,0,1,0,0,1
"G130215000333","1990",,,,,,,"3","0033",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",310,270,0,3,2,12,2,0,0,5,222,34,113,109,25,4,3,0,0,2
"G130215000334","1990",,,,,,,"4","0033",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",264,440,0,29,0,0,14,0,2,12,247,18,167,80,12,6,0,0,0,0
"G130215000335","1990",,,,,,,"5","0033",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 5",98,740,3,0,0,2,1,0,0,5,314,35,161,153,25,7,1,0,0,2
"G130215000336","1990",,,,,,,"6","0033",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 6",172,160,0,3,0,9,6,0,0,6,215,36,28,187,23,4,4,1,0,4
"G130215000341","1990",,,,,,,"1","0034",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",372,342,4,35,2,12,0,0,2,18,355,68,63,292,49,0,3,1,0,15
"G130215000342","1990",,,,,,,"2","0034",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",160,276,2,10,1,18,8,0,0,6,202,50,46,156,46,0,0,0,0,4
"G130215000343","1990",,,,,,,"3","0034",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",477,699,10,25,6,56,14,1,0,81,531,103,55,476,97,0,0,2,0,4
"G130215000344","1990",,,,,,,"4","0034",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",152,170,1,3,0,12,3,0,0,9,119,5,48,71,1,2,1,0,0,1
"G13021500101021","1990",,,,,,,"1","010102",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",964,262,5,3,0,0,0,0,0,2,425,8,388,37,1,2,0,0,0,5
"G13021500101031","1990",,,,,,,"1","010103",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",3710,140,16,59,0,44,0,0,8,18,1345,74,1025,320,23,38,2,0,0,11
"G13021500101033","1990",,,,,,,"3","010103",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",690,45,3,4,1,16,0,0,0,0,264,3,228,36,0,0,0,1,0,2
"G13021500101041","1990",,,,,,,"1","010104",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",4617,326,4,129,10,104,4,0,2,44,2402,238,652,1750,184,20,3,24,0,7
"G13021500102013","1990",,,,,,,"3","010201",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",2566,40,7,21,0,39,0,0,0,6,857,31,757,100,3,20,4,4,0,0
"G13021500102021","1990",,,,,,,"1","010202",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",5608,256,10,88,4,112,0,0,3,52,2038,74,1759,279,15,50,1,0,0,8
"G13021500102022","1990",,,,,,,"2","010202",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",1186,10,1,7,0,16,0,0,0,0,419,14,353,66,1,6,2,2,0,3
"G13021500102023","1990",,,,,,,"3","010202",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",303,20,0,6,0,3,0,0,0,0,118,5,89,29,2,3,0,0,0,0
"G13021500103019","1990",,,,,,,"9","010301",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 9",1522,41,1,67,5,17,0,0,0,5,612,42,593,19,3,30,1,4,0,4
"G13021500103021","1990",,,,,,,"1","010302",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",1672,48,8,26,0,35,0,0,0,15,710,41,418,292,23,2,0,12,0,4
"G13021500103022","1990",,,,,,,"2","010302",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",2579,54,5,68,0,27,0,0,2,1,961,34,872,89,12,13,3,1,0,5
"G13021500104011","1990",,,,,,,"1","010401",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",1678,40,4,18,0,15,0,0,1,5,706,16,522,184,3,8,3,0,0,2
"G13021500104012","1990",,,,,,,"2","010401",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",2566,66,4,30,0,24,0,3,0,6,958,22,865,93,5,13,1,2,0,1
"G13021500104013","1990",,,,,,,"3","010401",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",1723,14,3,3,0,17,1,0,0,4,658,14,543,115,2,3,3,0,0,6
"G13021500104014","1990",,,,,,,"4","010401",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",279,0,0,4,0,0,0,0,0,0,115,3,76,39,1,0,0,0,0,2
"G13021500104021","1990",,,,,,,"1","010402",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",1463,15,3,8,0,23,0,0,0,18,596,12,507,89,2,6,1,1,0,2
"G13021500104022","1990",,,,,,,"2","010402",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",863,47,3,1,0,5,0,0,0,13,391,26,274,117,6,7,1,2,0,10
"G13021500104029","1990",,,,,,,"9","010402",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 9",326,11,0,5,0,10,0,0,0,0,132,18,41,91,17,1,0,0,0,0
"G130215001051","1990",,,,,,,"1","0105",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",3285,451,15,91,12,27,2,0,1,21,1533,57,967,566,26,19,5,1,0,6
"G130215001052","1990",,,,,,,"2","0105",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",998,151,2,30,0,6,0,0,0,4,420,8,363,57,1,5,0,0,0,2
"G130215001053","1990",,,,,,,"3","0105",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",1469,60,7,27,0,38,0,0,2,0,617,14,495,122,5,7,0,0,0,2
"G130215001054","1990",,,,,,,"4","0105",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 4",1194,80,5,6,1,19,0,0,0,4,619,23,200,419,13,1,4,1,0,4
"G13021500106021","1990",,,,,,,"1","010602",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",1230,823,5,28,2,50,21,0,6,13,698,37,496,202,7,18,10,0,0,2
"G13021500106022","1990",,,,,,,"2","010602",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",1984,1019,11,82,2,108,11,0,4,83,1136,37,723,413,15,6,11,0,0,5
"G13021500106042","1990",,,,,,,"2","010604",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",2061,907,14,49,1,57,19,3,8,53,1039,48,654,385,23,13,4,1,0,7
"G13021500106043","1990",,,,,,,"3","010604",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 3",1459,2859,8,96,7,79,36,0,2,54,1477,60,1142,335,14,31,7,0,0,8
"G13021500106051","1990",,,,,,,"1","010605",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",172,2968,1,17,0,5,18,0,1,5,953,43,783,170,7,15,4,0,0,17
"G13021500106061","1990",,,,,,,"1","010606",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",493,706,7,2,0,7,4,1,1,6,1,0,0,1,0,0,0,0,0,0
"G13021500107011","1990",,,,,,,"1","010701",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",1147,1759,4,58,5,54,14,0,2,23,999,43,775,224,8,16,5,0,0,14
"G13021500107012","1990",,,,,,,"2","010701",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",1020,852,8,50,1,19,4,0,3,42,804,47,385,419,14,11,8,0,0,14
"G13021500107021","1990",,,,,,,"1","010702",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",285,2660,3,31,4,7,33,0,1,15,977,44,811,166,11,16,2,0,0,15
"G13021500107022","1990",,,,,,,"2","010702",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",653,1613,1,32,0,23,5,1,2,15,768,30,575,193,13,8,4,1,0,4
"G13021500107031","1990",,,,,,,"1","010703",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",1129,3882,8,59,11,29,33,3,6,91,1921,140,940,981,92,19,11,4,0,14
"G13021500107032","1990",,,,,,,"2","010703",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 2",20,1179,2,4,0,5,6,0,0,6,452,22,284,168,11,7,2,1,0,1
"G130215001089","1990",,,,,,,"9","0108",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 9",6306,3807,146,273,22,464,105,16,31,805,2119,94,12,2107,64,0,18,1,0,11
"G130215001091","1990",,,,,,,"1","0109",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",315,115,1,10,3,6,0,0,0,10,165,4,110,55,1,1,1,1,0,0
"G130215001099","1990",,,,,,,"9","0109",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 9",276,85,0,37,1,24,0,0,2,20,191,41,73,118,38,2,0,0,0,1
"G130215001101","1990",,,,,,,"1","0110",,,"Muscogee","215",,"5","1800",,"9999","3","Georgia","13",,,,"BG 1",586,4,1,2,0,4,0,0,0,0,224,21,133,91,4,0,9,2,0,6
"G130217010011","1990",,,,,,,"1","1001",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 1",2581,20,0,2,0,13,0,0,0,15,883,32,795,88,10,8,3,1,0,10
"G130217010012","1990",,,,,,,"2","1001",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 2",2305,966,3,1,1,17,1,0,0,4,1091,61,884,207,10,14,9,3,0,25
"G130217010013","1990",,,,,,,"3","1001",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 3",196,0,0,0,0,1,0,0,0,0,86,4,47,39,3,0,1,0,0,0
"G130217010021","1990",,,,,,,"1","1002",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 1",2039,99,2,9,0,11,0,0,0,0,750,26,656,94,9,6,3,1,0,7
"G130217010022","1990",,,,,,,"2","1002",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 2",1502,210,2,2,0,16,0,0,2,0,588,59,499,89,11,20,5,3,0,20
"G130217010023","1990",,,,,,,"3","1002",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 3",591,393,0,0,0,2,0,0,1,0,323,38,255,68,6,9,2,1,0,20
"G130217010024","1990",,,,,,,"4","1002",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 4",530,81,0,1,0,4,0,0,0,0,203,14,168,35,0,2,0,7,0,5
"G130217010031","1990",,,,,,,"1","1003",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 1",1655,1155,2,10,0,22,8,0,0,6,1052,81,480,572,44,15,10,1,0,11
"G130217010032","1990",,,,,,,"2","1003",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 2",1011,27,0,1,0,2,0,0,0,6,433,51,288,145,27,12,2,0,0,10
"G130217010033","1990",,,,,,,"3","1003",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 3",1024,94,7,1,1,9,3,0,0,0,452,35,334,118,7,22,1,0,0,5
"G130217010041","1990",,,,,,,"1","1004",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 1",1368,806,1,21,5,21,4,0,1,19,594,27,381,213,11,4,7,1,0,4
"G130217010042","1990",,,,,,,"2","1004",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 2",441,594,3,3,0,4,2,0,0,0,328,21,152,176,5,2,4,0,0,10
"G130217010043","1990",,,,,,,"3","1004",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 3",146,259,1,0,0,0,1,0,0,0,125,11,33,92,7,0,1,2,0,1
"G130217010051","1990",,,,,,,"1","1005",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 1",4258,621,18,27,0,41,12,0,0,4,1853,197,1123,730,136,26,9,2,0,24
"G130217010061","1990",,,,,,,"1","1006",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 1",2325,721,10,4,1,7,5,2,0,6,1077,69,715,362,33,9,8,1,0,18
"G130217010071","1990",,,,,,,"1","1007",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 1",2147,2422,5,10,0,14,26,0,5,5,1566,102,903,663,38,34,17,1,0,12
"G130217010081","1990",,,,,,,"1","1008",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 1",2900,115,12,1,1,32,0,0,0,0,1042,167,829,213,16,21,3,93,0,34
"G130217010091","1990",,,,,,,"1","1009",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 1",4162,423,23,5,0,16,9,0,0,3,1605,85,1376,229,22,43,3,0,0,17
"G130217010092","1990",,,,,,,"2","1009",,,"Newton","217",,"5","0520",,"9999","3","Georgia","13",,,,"BG 2",755,280,0,0,0,3,0,0,0,5,350,13,292,58,5,3,0,1,0,4
"G13021900301982","1990",,,,,,,"2","030198",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 2",2137,44,6,3,0,18,0,0,0,2,766,33,645,121,5,10,2,0,0,16
"G13021900301983","1990",,,,,,,"3","030198",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 3",1344,12,7,1,0,2,0,0,1,1,526,32,343,183,6,6,6,0,0,14
"G13021900301984","1990",,,,,,,"4","030198",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 4",207,11,0,1,0,0,0,0,0,0,86,9,67,19,0,3,4,0,0,2
"G13021900301986","1990",,,,,,,"6","030198",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 6",315,29,0,0,0,0,0,0,0,0,107,9,84,23,3,1,4,0,0,1
"G130219003021","1990",,,,,,,"1","0302",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 1",2962,457,9,45,1,46,5,0,7,6,1266,137,782,484,102,21,5,1,0,8
"G130219003034","1990",,,,,,,"4","0303",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 4",1353,20,3,4,0,27,0,0,0,8,465,24,405,60,2,4,0,6,0,12
"G130219003035","1990",,,,,,,"5","0303",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 5",1565,55,2,3,2,11,0,0,0,6,523,11,482,41,3,4,0,0,0,4
"G130219003045","1990",,,,,,,"5","0304",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 5",3740,312,0,12,0,17,0,0,0,1,1411,75,1126,285,22,25,9,2,0,17
"G130219003051","1990",,,,,,,"1","0305",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 1",1092,90,0,0,0,7,0,0,0,0,445,30,386,59,5,7,2,3,0,13
"G130219003062","1990",,,,,,,"2","0306",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 2",664,69,1,1,0,8,0,0,0,1,265,21,213,52,0,2,7,4,0,8
"G130219003063","1990",,,,,,,"3","0306",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 3",475,199,1,10,0,3,1,0,0,0,237,18,183,54,1,2,5,4,0,6
"G13021900307985","1990",,,,,,,"5","030798",,,"Oconee","219",,"5","0500",,"9999","3","Georgia","13",,,,"BG 5",161,11,4,0,0,0,0,0,0,0,59,6,54,5,2,2,0,0,0,2
